SITE_ID,DATE,PARAMETER,VALUE,UNITS
SQ35641,31/01/2016,Chlorophyll_a,0.0009,mg/L
SQ35641,23/02/2016,Chlorophyll_a,0.0007,mg/L
SQ35641,22/03/2016,Chlorophyll_a,0.0008,mg/L
SQ35641,26/04/2016,Chlorophyll_a,0.0009,mg/L
SQ35641,30/01/2017,Chlorophyll_a,0.0011,mg/L
SQ35641,15/02/2017,Chlorophyll_a,0.0009,mg/L
SQ35641,16/03/2017,Chlorophyll_a,0.0008,mg/L
SQ35641,10/04/2017,Chlorophyll_a,0.0007,mg/L
SQ35641,2/05/2017,Chlorophyll_a,0.0008,mg/L
SQ35642,17/12/2009,Chlorophyll_a,0.0026,mg/L
SQ35642,27/01/2010,Chlorophyll_a,0.0022,mg/L
SQ35642,29/03/2010,Chlorophyll_a,0.0019,mg/L
SQ35642,5/05/2010,Chlorophyll_a,0.0031,mg/L
SQ35642,16/12/2010,Chlorophyll_a,0.0019,mg/L
SQ35642,24/01/2011,Chlorophyll_a,0.0012,mg/L
SQ35642,24/03/2011,Chlorophyll_a,0.0017,mg/L
SQ35642,21/04/2011,Chlorophyll_a,0.0011,mg/L
SQ35642,9/12/2015,Chlorophyll_a,0.0016,mg/L
SQ35642,31/01/2016,Chlorophyll_a,0.0012,mg/L
SQ35642,23/02/2016,Chlorophyll_a,0.0008,mg/L
SQ35642,22/03/2016,Chlorophyll_a,0.0007,mg/L
SQ35642,26/04/2016,Chlorophyll_a,0.001,mg/L
SQ35642,30/01/2017,Chlorophyll_a,0.0017,mg/L
SQ35642,15/02/2017,Chlorophyll_a,0.0016,mg/L
SQ35642,16/03/2017,Chlorophyll_a,0.0014,mg/L
SQ35642,10/04/2017,Chlorophyll_a,0.0016,mg/L
SQ35642,2/05/2017,Chlorophyll_a,0.0023,mg/L
